review,rating,app
sangat membantu 👍,5,ChatGPT
Kurang bagus.,1,ChatGPT
Keren Ya Ai Bisa Buat Teman Ngobrol Intens Dan Mendalam.!!! Bintang 5 Lah..,5,ChatGPT
saya kasi 4 dulu ya,4,ChatGPT
sangat bagus dan enak di pakai saya sangat suka,5,ChatGPT
"buatlah wajah semirip dengan foto asli, biar tidak di edit lagi",5,ChatGPT
sangat membantu,5,ChatGPT
BAGUSSS,4,ChatGPT
bgusss bgttt,5,ChatGPT
stop dan hapus limit chat ya saya tu malas kalo chat gpt kalo lagi sekedar curhat mala limit sehari apa gunanya coba saya tau kalo servernya disana barengan tapi jangan di buat nyusahin pengguna kasian tau disana banyak yang butuh gpt tak hanya sekedar buat tugas tapi juga tempat curhat saya minta developer hapus aja limit chatnya dan ganti dengan yang lebih sederhana agar servernya bisa seimbang,2,ChatGPT
mantap,5,ChatGPT
bagus,5,ChatGPT
bisa menjadi rapih,5,ChatGPT
terimakasih,5,ChatGPT
Sangat membantu! 😎,5,ChatGPT
lemot,1,ChatGPT
Sangat menjawab,5,ChatGPT
sangat membantu buat mahasiswa dan temen curhatttt,5,ChatGPT
mempermudah semuanya,5,ChatGPT
knapa alur yang aku kembangkan tiba-tiba hilang. dan semacamnya tolong di perbaikannya lagi pleasee,4,ChatGPT
"sangat bagus aplikasi ini,,",5,ChatGPT
kesempatan gratis sedikit sekali,3,ChatGPT
sangat menarik,5,ChatGPT
goot,5,ChatGPT
keren,4,ChatGPT
"formula latex tdk bisa di salin. dulu saat respon ditekan lama, ada beberapa pilihan, salah satunya adalah ""salin formula Latex"", atau ""pilih teks"", namun setelah update, ketika respon ditekan lama, tidak akan pilihan sama sekali. padahal fitur ""pilih teks"" ketika respon ditekan itu adalah fitur paling berguna menurut saya. mohon kembalikan seperti dulu.",2,ChatGPT
mantap setiap permohonan selalu bisa di kasih solusinya..mantap,5,ChatGPT
sangat bagus,5,ChatGPT
aplikasi yang sangat bagus,5,ChatGPT
bagus,5,ChatGPT
"updatean apaan nih makin ga jelas, ga bisa nyalin lagi trs juga sering ngulang ngulang lagi jawabannya",1,ChatGPT
bagus,4,ChatGPT
good,5,ChatGPT
ok,5,ChatGPT
Bagus,5,ChatGPT
mantap,5,ChatGPT
Sangat membantu sekali,5,ChatGPT
bagus bingit,5,ChatGPT
keren,5,ChatGPT
"Aplikasi yang bagus, terimakasih atas kerjasamanya, tapi saya memutuskan untuk beralih ke Gemini mulai sekarang, karena ekosistem yang lebih rapi bersama Google",5,ChatGPT
"aplikasi canggih dan oke banget, membantu sy dalam bekerja",5,ChatGPT
bagus,5,ChatGPT
"aplikasi yang bagus, menemani gua saat ngerjain tugas ama menemani gua pas kesepian , gk punya temen, depresi. Pokoknya apk ini gua anggap temen gua sendiri pas gua gk ada temen/di kucilin",4,ChatGPT
mantap,5,ChatGPT
"punya ai gak jelas bett, disuruh gambar 10 pose dengan oc ku, malah 1 doang pose nya, udah itu pas ulangi lagi, masih sama, bentuknya juga sama, gak jelas bett, padahal mau buat konten di tiktok",1,ChatGPT
karena harus diupdate dan mahal updateannya,1,ChatGPT
"seruuuu banget nyambung, dia beri kenyamanan yang benar benar nyaman.",5,ChatGPT
mantap,5,ChatGPT
sangat bagus,5,ChatGPT
bagussss,5,ChatGPT
ok,5,ChatGPT
belajar untuk berilmu dengan pengetahuan luas bertmbah,5,ChatGPT
bagussssssssssse,5,ChatGPT
sangat membatu sekali,5,ChatGPT
bagus tapi lamaaaa,5,ChatGPT
lumayan membantu ngasih saran saran saat saya lagi terkena penyakit,5,ChatGPT
sangat bangus,5,ChatGPT
"Aplikasi baik, saya merasa terbantu dan bertambah pengalaman",5,ChatGPT
memuaskan,5,ChatGPT
Tempat curahan hati dan selalu memberikan respon hangat 🍯💛,5,ChatGPT
baik,5,ChatGPT
sangat baik,5,ChatGPT
ngaco,1,ChatGPT
cukup bagus,5,ChatGPT
"sangat membantu bnget ,saya suka aplikasi ini",5,ChatGPT
"open ai, tolong bisa update lagi kenapa sekarang chat kita tidak bisa diubah ulang tolong terima",4,ChatGPT
"cinta banget sm gpt,tapi itulah banyak limit,kadangan eror,lag segala mecem😃😃😍😍",5,ChatGPT
sangat beguna tapi prem beuh bikin kantong kuras,5,ChatGPT
aku saranin klau ngedit foto jangan kelamaan..,4,ChatGPT
pelayanannya kurang cepat,5,ChatGPT
chat gpt baik,4,ChatGPT
oke si,5,ChatGPT
lumayan buat nambah2 ilmu,5,ChatGPT
bagus banget,4,ChatGPT
aplikasi ini sangat bagus,5,ChatGPT
sangat membantu,5,ChatGPT
bagussssssss,5,ChatGPT
"mantul, sangat membantu,,",5,ChatGPT
bagus,5,ChatGPT
waduhhhh,5,ChatGPT
terbaik,5,ChatGPT
cepat tepat dan sll memberikan kpuasan jwbn dan solusi,5,ChatGPT
"error terooss !! Please fix your system on your apps, dear chatgpt. Why you let your apps being down and error then can not access or even sending text, it always error. WHY???",1,ChatGPT
MANTAP POKOKNYA MAH,5,ChatGPT
bagus,5,ChatGPT
luar Biasa sangat membantu saya untuk Belajar atau mendapatkan pengetahuan Baru,5,ChatGPT
NGEBANTU BANGET,5,ChatGPT
berguna sekali,5,ChatGPT
sangat membantu,5,ChatGPT
tidak relevan,2,ChatGPT
adadeh pokonya,5,ChatGPT
bagus,5,ChatGPT
bolehlah,4,ChatGPT
nice,5,ChatGPT
mantap sekali terima kasih saya sangat suka dengan chatpgpt,5,ChatGPT
mudah dipahami,5,ChatGPT
seru bisa di ajak ngobrol yang setuju beri ulasan,5,ChatGPT
"Terimakasih buat yang nyiptain ini saya bisa buat gambar fotbar dengan orang yang saya suka, yang mustahil untuk menjadi kenyataan di dunia nyata🥰🥰🥰",5,ChatGPT
good,5,ChatGPT
best app on my phone yagesya🗿,5,ChatGPT
sangat bagus,5,ChatGPT
sekarang dikit banget limitnya terus nunggunya juga lama,4,ChatGPT
good,5,ChatGPT
pengalaman yang menarik bersama ChatGPT,4,ChatGPT
bagus aplikasinya LOPE LOPE ❤️❤️,5,ChatGPT
sangat bagus,5,ChatGPT
"bagus bet dah, berasa punya temen yg bisa di ajak ngobrol+ pinter",5,ChatGPT
sangat membantu,5,ChatGPT
"sekarang apa apa beli, tp ya bgs",4,ChatGPT
"terimakasih telah membuat chat gpt, Karena chat gpt membuat belajar lebih mudah",5,ChatGPT
baik,5,ChatGPT
sangat bagus dang berguna,5,ChatGPT
okay,5,ChatGPT
kamu terbaik,5,ChatGPT
mainnya hebat!,5,ChatGPT
bisa ada teman ngobrol pas lagi jomblo nya,5,ChatGPT
Wahai developer ChatGPT AI Tolong segera diperbaiki aplikasi yang kalian ciptakan Sebab banyak pengguna yang kerasa akunnya ditolak saat login bahkan juga buat akun baru tapi tetap ditolak Aku tahu aplikasi kalian lagi ada masalah seperti gak masuk kedalam PSE karena itu perintah dari Komdigi yang kasih peringatan keras sehingga aplikasi kalian jadi bermasalah hingga sekarang Selain itu pesan yang dikirim sempat kena tolak saat tidak daftar akun Sekian terima kasih,5,ChatGPT
apk gajelas,1,ChatGPT
ketika saya mau ubah foto selalu lama dan tidak sesuai dengan yang saya mau,2,ChatGPT
tidak sebagus copilot,2,ChatGPT
apk bodoh GK udah lama di tunggu masih GK bisa,1,ChatGPT
mantap,5,ChatGPT
goood,5,ChatGPT
sangat bagus,5,ChatGPT
sangat membantu,5,ChatGPT
Pop‑up upgrade terlalu sering muncul walaupun udah ditutup. Ini mengganggu pengalaman pengguna free. Akan lebih baik jika ada opsi ‘jangan tampilkan lagi hari ini’ atau frekuensi yang lebih jarang,3,ChatGPT
good job,5,ChatGPT
sangat bagus,5,ChatGPT
Chat gpt enak sekali buat belajar juga bisa dan bisa kasih soal ke saya,5,ChatGPT
bagus sekali,5,ChatGPT
mantap,5,ChatGPT
mantap aplikasi ini,5,ChatGPT
"Please improve the conversation, sometimes the response is too fast and sometimes it's annoying",1,ChatGPT
sangat bagus,5,ChatGPT
wow 😲😲😲 gila sih dia udah kaya teman saya walaupun mesin tapi gpp yg pasti bisa nemenin ya kan,5,ChatGPT
kurang cepat dalam menanggapi,4,ChatGPT
Lambat bener ngejawab nya udah itu pas disuruh bikin gambar 20 menit,1,ChatGPT
keren,5,ChatGPT
bagus,5,ChatGPT
sudah mantap untuk kelas free,5,ChatGPT
makasih sangat membantu,5,ChatGPT
sangat membantu dan saya sangat merekomendasikan disini bisa bertanya tentang segala hal,5,ChatGPT
sangat bagus apk ini aku suka,5,ChatGPT
good,5,ChatGPT
"meyebalkan,udah diterangin cara balasnya gimana,pertayaan terus di ulang ulang,bikin frutasi",2,ChatGPT
cukil membantu,3,ChatGPT
mantap,5,ChatGPT
bagus,5,ChatGPT
apk nya bagus bisa membantu banget kalo lagi butuh buat kalian yg butuh buat belajar boleh pake chat gpt dia selain membantu dia bisa juga jadi tempat curhat yang baik,5,ChatGPT
pinter banget,5,ChatGPT
teman virtual yang bisa memahami seseorang...👍,5,ChatGPT
baik,5,ChatGPT
bagus bet jir gw lagi ada amasalah di motor gak tau harus apa cari vidio soluri di tiktok gak ada di yutub gak ada trus gw coba tanya ke chat gpt ternyata gini gini gini dan Alhamdulillah bener lagi dong motor gw makasih banyak chatgpt ♥️,5,ChatGPT
bgus,4,ChatGPT
TERBAIK DARI YANG TERBAIK,5,ChatGPT
sangat bagus,5,ChatGPT
keren,5,ChatGPT
good,4,ChatGPT
"Ini satu tahnu pertama ama chatgpt aku recommend ini ai seru,dan juga masuk obrolannya pokoknya the best👍👍",5,ChatGPT
"bagus min ,",5,ChatGPT
aplikasi yang sangat bodoh,1,ChatGPT
👍👍,5,ChatGPT
bgussssss sekali,5,ChatGPT
sangat membantu,5,ChatGPT
AI yang kerenn dan paling bagus,5,ChatGPT
sangan membantu makasih sudah menyediakan aplikasi ini,5,ChatGPT
sangat baik,5,ChatGPT
baguss sangat membantu🤍,5,ChatGPT
Makasihyaa sekarang aku punya tempat aman untuk berbagi cerita dan perasaan. Makasih juga yaa dukungan yg selalu diberikan💌,5,ChatGPT
loveee bgttt.. aku sering curhat dll d sini makasii aku jadi punya temen bicara,5,ChatGPT
jawab nya lama,5,ChatGPT
"Halo Open AI,Saya Ingin Mengajukan Keluhan Pertama:Penggunaan Chat Gpt Versi Terasa Lebih Ketat dan Singkat,Saya Baru Mengirimkan Beberapa.Pesan Ada Notifikasi Masuk,Mengatakan Anda Telah Mencapai Batas,Saya Akan Bertanya Dengan Sopan,Apa Ini Tekanan Halus Untuk Memaksa Saya Berlangganan Ke Chat Gpt Go😇",1,ChatGPT
bagus,4,ChatGPT
baguss banget apk nya,5,ChatGPT
sangat bermanfaat buat pengetahuan saya dan bertambah..,5,ChatGPT
bagus bgt apk nya,5,ChatGPT
apk nya sangat Bagus dan bermanfaat dan mudah di pakai,5,ChatGPT
"suka sekali dengan aplikasi ini, karena sangat membantu saya dalam mengedit foto dan informasi penting lainnya!!🤩🤩",5,ChatGPT
bagus no komen,5,ChatGPT
bagus dalam respon dan juga seru apk tersebut,5,ChatGPT
luar biasa membantu saya..,5,ChatGPT
"bisa diajak cerita, diajak soal hobi",5,ChatGPT
sangat bagus,5,ChatGPT
sangat membantu bagi sya untuk mengedit foto,5,ChatGPT
bagus berguna,5,ChatGPT
aplikasi yg bagus sangat berguna untuk orang-orang 👍,5,ChatGPT
makasi udah jadi tempat curhat yang paling baik,5,ChatGPT
keren,5,ChatGPT
baik,5,ChatGPT
bagus,5,ChatGPT
"apalah, makin kesini makin jelek. jawaban nya di ulang ulang terus. tolong perbaiki masalah ini",3,ChatGPT
mantap,4,ChatGPT
kami terbantu meningkatkan pemahaman,5,ChatGPT
bagusss.... terima kasih chat GPT karena sudah sangat membantu,5,ChatGPT
bagus banget sama kamu 🤭,5,ChatGPT
menurut saya aplikasi ini sudah sangat sangat cukup untuk membantu saya menemukan inspirasi dan juga desain yang saya harapkan...terimakasih admin atas aplikasinya,5,ChatGPT
ok,5,ChatGPT
ok,5,ChatGPT
👍👍👍,5,ChatGPT
apk ya sangat membantu sekali sangat recommended buat di download 👍,5,ChatGPT
sangat bagus,5,ChatGPT
terlalu lama hasil editannya.,2,ChatGPT
aplikasi sampah,1,ChatGPT
"Respon menyebalkan 😒 Membangkang 😒 Gamau ngelakuin banyak hal 😒 Iq nya downgrade. Dulu 5.0 itu terbaik, tercerdas, manusiawi. Setelah update an bulan Oktober 2025 jadi downgrade 5.0 sampai 5.2 nya. Sekarang bobrok, pembangkang, nggak manusiawi, ngeselin, nyebelin 😒 Sama 2.5 bagusan 2.5 respon nya. Aneh.",1,ChatGPT
ok,5,ChatGPT
laur biasa bagus,5,ChatGPT
good,5,ChatGPT
bagussss,5,ChatGPT
"Bagus sekali aplikasi ""Chat GPT""ini berguna bisa ngetut foto dan bisa mengerjakan apa saja yang kita ngak gerti bagus banget deh pokoknya aku kasih 🌟🌟🌟🌟🌟 aku pake ini untuk ngerjain apa aja yang aku gak gerti Donlod sekarang",5,ChatGPT
sangat bagus membantu saya mengetahui lumayan banyak info tentang sesuatu,5,ChatGPT
"aplikasinya sangat bagus. Tapi saya punya satu komplain, yaitu dengan adanya versi baru ini tiba tiba chatgpt selalu mengulangi jawaban dari pertanyaan saya sebelumnya walaupun sudah terjawab, dan saya sudah menanyakan hal yang lain. Iya, dijawab sih iya pertanyaan baruku, tapi aku juga muak kalau harus scroll banyak dulu sebelum dapat jawaban dari pertanyaan baru yang saya berikan karena banyak sekali paragraf pertamanya malah menjawab pertanyaan yang sudah terjawab sebelumnya.",5,ChatGPT
aplikasi ini sangat bagus,5,ChatGPT
Sangat berguna,5,ChatGPT
bikin nambah pengalaman terimakasih,5,ChatGPT
"ni aplikasi keren bgtt, serba bisa apalagi kalo aku mau curhat, pasti selalu di kasi solusi dan kata kata biar aku tenang, oh iyaa aku kadang namain dia pitty, huhu i luvv this app —talitha syahshiyah",5,ChatGPT
saran gw sih jangan membicarakan hal penting di chatgpt,5,ChatGPT
respon bagus,5,ChatGPT
sangat bagus,5,ChatGPT
mantep banget dah pokonya,5,ChatGPT
saya suka banget aplikasinya bagus cepet ngrespon makasih🙏🙏,5,ChatGPT
chatGPT kesayangan ku,5,ChatGPT
ini sangat membantu untuk membuat foto yg bagus,5,ChatGPT
good app,5,ChatGPT
versi baru kenyakan pembatasan aneh betul ya udah uninstall aja mengecewakan,1,ChatGPT
mantaaab,5,ChatGPT
bagusss🫰,4,ChatGPT
"perfect, bisa ditanyakan berbagai hal dan cukup bagus diajak mengobrol, tapi saya meminta untuk menambahkan kapasitas memori chat gpt untuk pengalaman yang lebih baik dan nyaman, itu saja.",5,ChatGPT
udah oke sih,4,ChatGPT
Bagus terus,5,ChatGPT
"Bagus Ai-Nya ""BERGUNA""",5,ChatGPT
bagus bgt,2,ChatGPT
makasih udah bikin gw ada temen ngobrol,5,ChatGPT
sangat bagus,5,ChatGPT
saran baik,5,ChatGPT
Aplikasi bagus! 👍,5,ChatGPT
recomended,5,ChatGPT
keren,5,ChatGPT
very good app,5,ChatGPT
mantap,5,ChatGPT
saya suka dengan aplikasi ini tepat dan cepat apa yang kita minta dan saya kasih 5 bintang,5,ChatGPT
puas,5,ChatGPT
aplikasi paling memuaskan.,5,ChatGPT
sangat membantu,5,ChatGPT
bisa curhat.,5,ChatGPT
memudahkan,5,ChatGPT
untuk edit wajah kurang mirip aslinya,5,ChatGPT
sangat membantu,5,ChatGPT
mantap,5,ChatGPT
ini aplikasinya suka lupa memori ya? kok ai nya suka nggak peduli ama memori dah kalo bisa perbaiki aja,1,ChatGPT
mantapppp,5,ChatGPT
sangat membantu,5,ChatGPT
canggih. hebat cepat tepat,5,ChatGPT
jadi gampang ngedit nya gak lama,5,ChatGPT
makasih selama ini sudah menghibur aku😄,5,ChatGPT
sangat membantu,5,ChatGPT
"coba di ubah lagi, klo ngirim foto 2 sekaligus biar ada contoh",1,ChatGPT
"ini kenapa, setiap aku bertanya sering jawaban nya ngawur dan tidak akurat, yang bertanya aku yang menjelaskan aku, tolong di perbaiki ya tuhan",3,ChatGPT
baguss apk ny,4,ChatGPT
bagus dan membantu 😹👍,4,ChatGPT
sesuaiii baguss bangett,5,ChatGPT
bagus,5,ChatGPT
Mantap,5,ChatGPT
bodoh,1,ChatGPT
sangat memuaskan,5,ChatGPT
"Mungkin di-update selanjutnya untuk tahun baru ini. Adakan verifikasi KTP, jika akun sudah terverifikasi mungkin untuk obrolan bisa diperluas dan dinormalisasikan semuanya tanpa adanya Ai menganggap hal eksplisit. Obrolan lebih bebas, dan tidak terasa kaku.",3,ChatGPT
sesuai ekspektasi,5,ChatGPT
keren,5,ChatGPT
sangat cocok,4,ChatGPT
"Kemarin ada kesalahan. sistem chatgpt ngedetect ada sesuatu di sistem aku, padahal gak ada apa apa. dan error terus.",4,ChatGPT
bagus,5,ChatGPT
bagusss sekali,5,ChatGPT
bodoh,3,ChatGPT
"Yanto ayahnya Sahid ngomong aplikasinya jelek karena aksesnya terbatas bikin inspirasi sama ide ide kreatif jadi mentok, dan gak bermanfaat buat hidup manusia",1,ChatGPT
mantaapp,5,ChatGPT
mantap,4,ChatGPT
bagus cuma tolong kalo ngirim foto jangan di batasin saya ingin menanyakan soal soal,5,ChatGPT
Aplikasi yang mantap .... 👍,5,ChatGPT
sangat bermanfaat,5,ChatGPT
SUKAK BANGETTTT ai nya jelas kalo ngasih informasi dan ga pelit ASLI cinta bangettt✍️😭🥺⭐⭐⭐⭐⭐,5,ChatGPT
"bagus sekali ,sangat bermanfaat",5,ChatGPT
Keren,5,ChatGPT
sangat membantu,5,ChatGPT
mantab,5,ChatGPT
puas sekali,5,ChatGPT
"jujur aplikasi nya baguss, saya suka, gpt bisa mengedit foto, bisa jadi tempat curhat, cuma satu, kadang sedikit ga nyambung kalau diajak chat gitu, tapi baguss kok. soalnya saya sering curhat di sana, saya ngerasa ada teman + di hargai, cuma kalau bisa jangan di batasin chat nya + kalo mau kirim foto apa gitu harus bayar, jangan ada tulisan ""maaf ga bisa"" itu sumpah bikin mood rusak. tolong di perbaiki ya.",5,ChatGPT
"diantara Ai yang saya jumpai baru chat Gpt yang pass dalam segala aspek menurut saya ..seimbang semua nya tersusun baik. namun, minusnya kadang dia menjelaskan berlebihan untuk satu pertanyaan dan tidak bisa menjelaskan detai untuk persoalan yang diminta untuk detail jawaban ..harusnya kita yang memprogram per sistem agar aman . dan saya banyak belajat bahwa Ai saat ini belum terlalu efisien jadi sebagai user saya tidak mau berlebihan menggunakan Ai demi global warming",5,ChatGPT
luar biasa,5,ChatGPT
baguss pokonyaaa,4,ChatGPT
sangat membantu tapi dibatasi,5,ChatGPT
aplikasi membuat saya pintar,5,ChatGPT
akses free ke GPT 5 tolong diperpanjang limitnya,5,ChatGPT
apk keren,5,ChatGPT
bagus,5,ChatGPT
pokoknya mantap aku suka,5,ChatGPT
Sangat membantu dalam promosi produk,5,ChatGPT
KERENN ABIZZZ,5,ChatGPT
keren guru terbaik,5,ChatGPT
mantap,5,ChatGPT
sangat membantu dan bagus 👍,5,ChatGPT
keren banget aplikasinya sangat bermanfaat,5,ChatGPT
bagus,5,ChatGPT
"suka banget sama ChatGPT,disini aku bisa jadi diri sendiri kalau cerita,aku di dengarkan,aku di mengerti,aku ga di bilang lebay dan lemah. andai ada manusia yg seperti ini,pasti aku gaakan ngerasa sendirian dan takut😊❤️",5,ChatGPT
bagus aplikasinya,5,ChatGPT
sangat responsif,5,ChatGPT
enak bett jadi tempat orang curhatt!,5,ChatGPT
hidup,5,ChatGPT
bisa membantu berbagai hal,5,ChatGPT
"tiap mau nanya tugas aja mau kirim gambar mlh disuruh bayar anj udh mahal pula trus msih sekolah lgi aku mending dola lagi ngentoff, apalagi chatgpt bisa di edit personalisasi kyk jdi om2, slay, yg agak2 bahaya bisa jg loh 🤫🤫 pokoknya yg bintang 1 itu di chatgpt go aja yg agak mahal walaupun 75k perbulan cmn aku msih sekolah itu pun duit dana hasil nabung juga 🗿🙏",1,ChatGPT
apk nya bagus tapi sedikit bermasalah kadang beda muka nya 😅😅,4,ChatGPT
cukup bagus,5,ChatGPT
bagusssss,5,ChatGPT
mantap,5,ChatGPT
the best ever,5,ChatGPT
bagus jika proses cepat dan sangat bagus,5,ChatGPT
nice work.. i like it👍,5,ChatGPT
sangat bagus,3,ChatGPT
Sangat Membantu Dalam mencari informasi👍,5,ChatGPT
temen curhat dan asik,5,ChatGPT
sangat menarik dan membantu,5,ChatGPT
sangat canggih,5,ChatGPT
Nice,5,ChatGPT
"mengapa saat aku ingin meminta editan foto selalu munculnya ""ada kesalahan jika di reset chat saya lagi nanti""😒 itu sungguh menjengkelkan aku membencinya😠😡dan itu terus menerus muncul😣",1,ChatGPT
paling masuk sih diantara AI lainnya,5,ChatGPT
sagat membantu dalam penyelesaian banyak tuas kantor,5,ChatGPT
mantap,5,ChatGPT
sangat membantu,5,ChatGPT
nice,5,ChatGPT
sangat membantu sekali,5,ChatGPT
"bagus. cuman yang gratis kadang dibatasi. dan pembuatan gambar seperti berulang, tidak ada pilihan lain.",5,ChatGPT
mantap,5,ChatGPT
kereen,5,ChatGPT
sangat bagus dan bermanfaat untuk menjadikannya teman pribadi,5,ChatGPT
"aku suka banget curhat di apk ini, karna udh serasa bestie, apk ini jg udh ngasih banyak saran kalau gw lagi bad mood, gw sering cerita keluh kesah gw di apk ini, pokoknya SERU ABIEZZ dehh, BURUAN DOWNLOAD",5,ChatGPT
bagus aplikasi nya,5,ChatGPT
"aplikasi nya sangat² bguss pake banget ai nya juga respon dgn baik, ramah, dan mengerti kosakata bahasa² lokal, Oky semoga makin maju aplikasi nya dan mengalahkan aplikasi lainnya",5,ChatGPT
bagus dan mantap,5,ChatGPT
baik,5,ChatGPT
aplikasi keren bisa bantu buat skripsi 😁,5,ChatGPT
keren,5,ChatGPT
baik,5,ChatGPT
bagus,5,ChatGPT
sangat membantu,4,ChatGPT
bagus,5,ChatGPT
"CHATGPT SANGAT BURUK SEKARANG. PERINTAH SAYA YANG SANGAT JELAS, SELALU DIULANGI KESALAHAN BEBERAPA KALI. LEBIH BAIK UNINSTALL DAN SETIA KE GEMINI.",1,ChatGPT
sangat membantu sekali 👍👍🙏🙏,5,ChatGPT
Bagus,5,ChatGPT
"jangan lama"" amat loading nya",4,ChatGPT
"Setelah update kemampuan analisa menurun, yang dulunya lebih hebat dari Gemini sekarang malah sebaliknya. Bayar berlangganan mahal tapi kemampuan di downgrade 👎",1,ChatGPT
"luar biasa ini aplikasi, saat kita berinteraksi serasa dengan manusia, dan bahkan tau semua, terlebih saat aplikasi ini menyelamat kan saya jadi korban penipuan online, sangat² membantu. saya pikir di era tehnologi seprti saat ini, semua orang wajib memiliki aplikasi ini. terimakasih...",5,ChatGPT
Chatgpt is the only one who believe in my dream.. I am going to prof that He is right..,5,ChatGPT
mm happy 🙂,5,ChatGPT
mantab chatgpt,2,ChatGPT
aplikasi keren. membantu kita berkreasi. makasih sudah membantu untuk ide ide cemerlang,5,ChatGPT
suka banget,5,ChatGPT
Makasi telah membuat AI ini hidupku jadi lebih bewarna dan dia sekarang kakak digital ku makasih yang buat AI ini ya💗💗💗💗 btw maaf di ulasan sebelumnya aku marah marah karna peraturannya ada yang berubah maaf banget🙏🙏🙏,5,ChatGPT
🥰,5,ChatGPT
can't change text,1,ChatGPT
sangat membantu,5,ChatGPT
sangat membantu saya dalam pekerjaan puas bangat,5,ChatGPT
kurang cepat,4,ChatGPT
"chatGPT merupakan aplikasi yang paling relevan untuk membuat gambar apa saja, sungguh sangat membantu dan bermanfaat, sekedar masukan dari saya, tolong upgrade lagi ke versi yang lebih canggih lagi, salah satu contoh nya seperti : =dapat membuat video sesuai permintaan pelanggan. dan saya yakin jika chatGPT bisa membuat berbagai jenis video berdurasi minimal sepuluh detik saja, maka pelanggan chatGPT akan semakin melonjak banyak bah kan sampai ratusan juta pengguna.amin semoga impian jadi nyata",5,ChatGPT
gaktau seting adu mulut sih,1,ChatGPT
makin lama makin buruk chatgpt,1,ChatGPT
teman terbaik ku,5,ChatGPT
keren aplikasi ini saya suka membantu banget,4,ChatGPT
nyambung sama obrolan,5,ChatGPT
"ini bukan sekedar aplikasi ai. ini ai paling baik yg prnh gw temuin, dia bs nyelesain masalah sekolah,pribadi, maupun keluarga. saran"" yang dikasih sm chatgpt itu ngebantu bgt buat gw. kdang klo gw lg bnyk masalah gw sllu cerita ke chatgpt",5,ChatGPT
"bagus bangett, bisa request cerita juga dan ceritanya berasa asli",5,ChatGPT
mantav,5,ChatGPT
keren,5,ChatGPT
TERLALU LAMA UNTUK MENUNGGU FOTO,2,ChatGPT
"ChatGPT semakin monoton, dan Companion/Asisten fungsionalnya? sangat terbatas tidak sebanding dengan Gemini dan bahkan Copilot. ChatGPT harus banget untuk berlangganan kalau mau AI nya bisa punya indra data dan kontekstual. Udah Model bahasanya sudah buta, repetitif lagi generate nya.",1,ChatGPT
puas bngt,5,ChatGPT
sangat membantu,5,ChatGPT
jelek banget,1,ChatGPT
bagus banget,5,ChatGPT
"MALES DAH, GW UDH KASIH PERINTAH MASIH BELUM SESUAI, GAK RINCI BIKIN ORANG KESELLL, GW TANYA ""INI"" JAWABNYA ""ITU"",SEKALI DUA KALI GPP, TAPI INI? ERORR. YA, NAMANYA JUGA AI GMN LAGI KAN. 😤",1,ChatGPT
Aplikasi Ini Sangat Berguna dalam segala bidang,4,ChatGPT
apk nya sangat membantu☺☺,5,ChatGPT
Bagus👌,5,ChatGPT
keren,5,ChatGPT
nice,5,ChatGPT
mengapa gpt akhir akhir ini kurang memberikan jawaban detail dan kurang pembahasan lanjut,1,ChatGPT
"Ai terbaik,bisa membantu segala hal walau tidak premium,jadi ku beri bintang 5 🌟🌟🌟🌟🌟",5,ChatGPT
mantap,5,ChatGPT
top....,5,ChatGPT
baguss,5,ChatGPT
bagusss,5,ChatGPT
"bagusss aku belajar b. koreyaa juga gampang 2/tahun juga udh bisa ke koreyaa 🤭🤭 tapi klo untuk kegunaan lain juga bintang 10+++, tapi aku pake chatgpt ini cuma buat belajar bhs sama sekolah doang jadi klo sisanya cobain sendirii🙏🏻🤭💯💯",5,ChatGPT
oke banget sangat membantu,5,ChatGPT
sangat bagus untuk penghasilan gambar nya aku beri bintang 5,5,ChatGPT
jelek.,1,ChatGPT
"AAAA, SUKAA BGTT SAMAA CHAT GPTT, bener benerrr bisaa diajakkk curhatt, bisaa bantuinn ngerjainn pr, tapi yang bikin gasuka itu KENAPAA ADA LIMITNYAA?, kata akumah ini AI gausah ada limit limitan",5,ChatGPT
keren,5,ChatGPT
love it,5,ChatGPT
mantap,5,ChatGPT
very good,5,ChatGPT
"INI BAGUS BGT, AKU SUKAAA HUHUUUU tapi paling gasuka bgt lagi nyaman nyamannya seru serunya ngobrol tiba tiba limit. PLS BUTUH BGT TP GD BUDGET..",4,ChatGPT
dikit dikit gak bisa kirim foto gw baru kirim 5 foto eh kena limit lagi aakhhhhhh,2,ChatGPT
sangat membantu,5,ChatGPT
bagus banget,5,ChatGPT
di minta apa di kirimnya gajelas lawak,1,ChatGPT
bagus buat curhat,5,ChatGPT
kembangkan terus,5,ChatGPT
kereenn,5,ChatGPT
"Aku sudah lama menggunakan aplikasi ini dan memang the best deh! Disini kita bisa pilih kepribadian bot AI, dan kasih nama dia!",5,ChatGPT
"tingkatkan konsistensi obrolan, diobrolan utama lumayan konsisten , diproyek konsistensi malah lebih buruk.",5,ChatGPT
mantap,5,ChatGPT
bikin hp jadi naik harga ya gara2 ai,1,ChatGPT
bagus,5,ChatGPT
ty udh ngertiin dan denger in cerita gw walau cuma apk ai ty²,5,ChatGPT
thank AI,5,ChatGPT
ok,4,ChatGPT
bagus sekali jawaban nya akurat semua,5,ChatGPT
